,City_From,City_To,Price,Date_To,Date_Back,Night,Link
10,Budapest,Paris,EUR: 64,2024-02-02T10:05:00,2024-02-07T13:05:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d2b000055f6356c_0%7C0a7c0b774d300000dcc3e60d_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=Gc0FnFAa2qXczzeEerBcNlXmEP7m-oH0QuM5U2dAN9GXjXpNAMcliZl0BAhSHudRRnt0wln_ZJmi1wZfgr5XWRcy_6owP_TB_mYiDJGhxWZAtK0XFbYyRVL85fmrXCwS46th6qcLNnUtiXKNYUwJ017gw_9koYUHdph2leyUJCuyb4APh5xzpurgjzx6_CAdpuIARKARz_n2Ogyn4k547uNs0vWnuC2n0Lf96eZCTq1JrKiRuLtm72E8mhzDvTML_KWrMEMiZnPxnW6qfoVbaS4Rq0Xijw5lMHQeYBnvkLqhOVNKqQ8xK3W0tldobrJJ7rQoNc8w9kXBSzM8TcuQl7eOO1hWtktHo_vQkPihVPR6fE0D6-RmU9orVavDPo929ZdUPHrzvIFuDjjB1PdZ5GrNSb3XE5202hVfurVbh0SiWj1r2sz8LyQF56yfl3YDoFIljvx0HxgD0WyWh9Y0xlsEGQpCdS-QJJ-ut38falUXMzzwk84te23VxsCrCXcYE6fDY-ZE1TwPqWHBL0FeV2IswnrTBh0PbZgDFMXBQrzNroDyKZra8dALIaGTdK5BI_9WhHjqo7IMMbhnWH1TSs6LlZnIX0DUjaulW8BHK77g=
11,Budapest,Paris,EUR: 65,2024-01-27T07:15:00,2024-01-30T09:00:00,3,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2500007ab23e7b_0%7C1cb20b774d280000c28b40aa_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GSt1hDyyYvkQ3owLremqWh75gxqnNj5Ava85GQYpLOy_OInlr1R7NI47LjuFYOOO0XfQbLH7K-EJNiLVpTeb1woSa7nY_6X5UbZO_8RW5AmVdf8A6Oq5ge3ktzWaZhlkrBtFEGJ2Fr5cl7UDzcdX_-AZjyAyApNiUVY-oML8slRy0_hI3IJklGC80UC8dh69Ma81QHh8vmVFXZupKTyGOVlhr52HSZDnGB5AZSntpM6tRpBLQOzWDdREq8exGbDEVoKOgk6O9PY-5beKY-VMwQWW_U_29eemBm--bNiLxoNFUCzos_UEJ27H4yJLURcqYq8iIqiLiWGTcDZsmNQwXJDuoA4YhKewtsVHHUu8E15YF12lutyv-oTIH5RUM7CuWXkG-CqAevLnEup_dn0e29KtuiTlRlbs_aYwVp4E3zNoLaT6tQr7H2BkenHcVJPqcvj_BpOlhuMmkUZ6GGVnIzSCYSANADj1B4_LTYBlWEJ1j6UyRNeOt2nMNRROCo_5M_r8QtkoULUtAUhJv6Xd5GQ==
12,Budapest,Paris,EUR: 65,2024-02-06T06:15:00,2024-02-08T08:45:00,2,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2f0000e989ea9e_0%7C1cb20b774d310000cc372b72_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G8qm3a-zv_KKkpxq3MX2vA2v0fI9S_gCt-LFdlrxDorSf-EgbncjmhdsXxiGwmuvnJ_EFPqD5SzakG5a1qPKxpZYIqeT0EBUo4peHZXj9CruXJWaRpNph-aSMlMRzvqftycvAU5uTQRmw2L7snf181RoW-fiDzuKM1WT_bp4qykA4m4BTNpCuDgMef1p1mQC3g4bTUfS8rJ1F0obHiDKkvysH-FtANh9QzhnrZW4-g6GJvFIyiJOjETAUeP-QOHvX-grebWejEFoWt5UIuApzbC6nrWXhCmXexz4JyY40pDjsj5SZcVaGCUq1ZPrnoRmL8yFskkrMrGMZZ2akOAMAYqfx4Ey1rIovhw2Q3221AwZ_2CFAgndP5q0pS1ZPNn3yGnnHYoydpY5Z7fcFIFgHdgyuxIedZglt2FyHWnhwUmB4vLEBadxjP6h4yZt7ngxD_R9mX3MiiidfL20hFEzSoGlF7f_iFBETVq8Ly7NNxOnekB_m3E6LFkXwn5M6h5QOtbvJnvLr8bO0EbrFVoBzuN1GCj-rJA5eZLniEjVyS6s=
13,Budapest,Paris,EUR: 66,2024-02-18T06:25:00,2024-02-22T13:05:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d3b000074495811_0%7C0a7c0b774d3f0000da803df3_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GYC2RMPp1hp7IeNSYOW-EInKjqxPntSiYpAqOBORpPXD_frg88mutpBzUDXkMLFpbJRsThIXGYdFEwRw_6HTE_WX0jRrSoy0iwXp5cRTta-mhQf_CyEqBj_eS1KVYUWCj217CxDJcdgtIy_2wMnlc27yIpztorTB_TLtLHEYt5C4sdPC4ejDIbBTVXO2lL56Qz-Wlap7W-ENnOz8P0PPgiHRj-Qzt6Ti0PcY2n0PqxVT2mtx7BK2-a1NPybAPdzMM54YL8JnsqWMZoxT491x8UJb2_T8lZgswEc4FBWdpRqiXwvdD2Bpj6a_Xgw8pA4c2KnKtkVlAGnYgD98LoFKIMldJHxtZL-B0TZHJTza1erIg4NrGU5typACjxvAKAF6kc7wYaMIE_4K0D6-4r0cdfpNu3TbBXpVr4yHMf53ardAgy9Jg_v8c2_3c9lMNs4oW4YwSiRTZ-doisvBpLR92mzHKPrjBC-vjpOQzLNRUwi-aft24OnMWhBdNEtI5qKm-amuX_ihRgGP17wteUqGn4uJwEUgaaPTDdb9pyeyy5L23Dmcokd4jZeZf3L_nAtzXw0durgDxRQnUC6oeBvIPpQ==
14,Budapest,Paris,EUR: 66,2024-01-25T05:55:00,2024-01-30T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d230000e8f06209_0%7C1cb20b774d280000c28b40aa_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G_xJ0Zmz-VpMxN03LIunyOqVpr2z0m0ADjxOb_eCy9toWGES3SV6ptDimTXhSIKoCGlgNu4Yiz1DeV8eP663oj_TFIQk8iXCoxGUO-erAI-OKnvr_cT7Q5sQyYmyuEyYh7fQEqEglWTo0MCFEDnG27j5i8CFQXUrnR3qnrOmXWQnEnb5NLOTlpSDrNRi2tPB929sAt1iPzHQXLwxYrvN5Lek0hqXq5wfJTTi5VLge25BwN6MNnWGBnKhFfKCQWWOMwQ_m-cTEWVSsJJ4owzps-qXoe_NY5aRH8IBVHQtz4qS1INSeVu0pC0S0a2jPlDYH7KWbLmk6dYJ_tajAyZRLHmKPuffTBZpUC9g4xUWvHtiCPb2Y81JOJEhxq26iLa8IkoMZSoObdTyjmqhqjpISWJ2H_KxtMYDIZ67ukD8IHgupTMeLDinSMhWE6r_BtHhiunbDeqY0FaxcsYoZdcXQpAfM6xr3XRqy_0jkCtM67-T0uP8sY6O1pgemkmxG-IYUriM298BozTzt7ltCF69OVA==
15,Budapest,Paris,EUR: 67,2024-02-20T06:15:00,2024-02-22T13:05:00,2,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d3d0000b6309959_0%7C0a7c0b774d3f0000da803df3_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G0OCZuuIS1Vf4JA50OJR0YaBet_fpF6tMM2MrPf5m8DP3mnshbapPZRxlSDnDC-m7pR9RIAwxi5pkh7NfZfkK99Jb5UfbBH_-01xke4igJzgt6PL58Usqur36k0WPnaamkUOpfXJTnJU8oSLWKKDHRQiTFY9Wd8YTgj_lMSgoeAGRNjknozYsH11NDX2K8WHh0G7_WWgsUvPLM4vK7gm-cqxyndKVxVgmRVTWQ61dV3htQCQleKx8FJuyk-o4BdivcXRV8CZZi-4SgwosUPlnA3AdXcmTU0m4eoJSnGISRuLf7nLIbCUu-oHzv-caPDQan1bHv2Z2ZgiKJ2Xxd_Up1lFE3EcjtsM7DyZ8fapmycH2WZpGMcdw0TbqBBWn8VxMNUdp6duXpmqT03zvOuwaWMnjLzq6tySQsJFvUSfo3G53wkciqP6R3zZMzMb_gOtUsjabq4anO4laNnlKhV8o68iNsGmyCPWnPC7cFjZqMTOVqrSVJ5io6yxsm-oTMIZZMUkkGh4lSvM8XLGmUAjnVWejtKCvvzAlq41gGpZI-inQ-OMGbwNvcBMLA2FF1-Ps
16,Budapest,Paris,EUR: 67,2024-02-10T07:15:00,2024-02-14T17:35:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d33000066df0dae_0%7C1cb20b774d370000e856a062_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GUkzBfS7BXNoQ7vZ-zQ7nGSBqZPxvTisjYhQRvFG4M3yf4GxkVpYRpaTQAHobVyt6OO-U8sbWpzHl4sbJkh61bKQKTixIH8CgPrIT9vG1faZv4GaiOdYJu-Wdi43bs-JYAiPHvz84XlOBxLXzZTaDMWPsBS4an34zxd8pvBeetOVUgALqXqL6FuaWKnBHbSL4dx8vpVDG_s71dhMw9VtuG4wV9HuAegt8npbZvjibRmWTcxgQze8WTF0g73awxJY-MP6Jbf5fiYfNkFlqVoI_B4EOzAO2vccDAKayKNuhAdXcdTiRwiQepWuUS5wfcuGq1ZBUSioRL7MTe_A9K9eMu9Nv6PfX46x5mqfi3_IVKrfyxI5a-eNrDCfDdPUQjh-DmcLvgTcEIN4tNUthgkUoWPmtSHqsd-B5_vjIXlQI28cq8dwVv1ejSoO29zFAzog2oJY5SlLOeJgi4tCKgWjdtZ3WT9hN_0EkUvPXC7k_hP_ENzkUdUslNFsM5WSHptXr2QYPuPq2V1Jc1P4WRARI6cq1qLq3Pzp3HJpx26qRRTk=
17,Budapest,Paris,EUR: 69,2024-01-30T06:15:00,2024-02-01T13:05:00,2,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2800009de8820e_0%7C0a7c0b774d2a0000e3d0cbd9_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GcC--Sx50Syv7J0x0zRz8XqVAFg2WPtJp1xR12SV8EsDWBFnKESddHobvu77m32EUya1WHsii6D5FOrkkl_aVLAz4CyXuozigkWoSSRvFvvoZgzWWM7wmwi_aY1VHnL7Pxa54PNTYp_wgjmTfZY0Wb8kXEkUVdr4Z1dp05K5V1WCq8v-2g7-1OijdJq2QnNnzgOaT7mZ2XAb6EhSLyLVKgKjieFw3uazu99I6c_p_1ZcaejJ_pxMQKB6KO82cywoX1Hk3d4teMLMlmjhA3eur9rcu9cv-eMQ-E5Vh0OmcazwRgisOSlxvgL8rBm15P9f6ER_mfln114iZyLl8tTiY517HnB_Qbz-JAQdlC9ruHQeMg9h5NESaMsO6BibJuDRjPChxk6XHxnodNxFYsHUj0FCw6bAT6Bk6jZd3kwOeyBz_JNArgXhI2nqiw1AphYXjO-P8DUGt-lqybz8gyJIoiIwFt5GIqUWfjg6vrleTc1WEIyiVTTt13Ttmi4H6MR-hAUPVr03tCL7pGCkFXeI4eHHIFisEcSxFTNAis-dC3hI=
18,Budapest,Paris,EUR: 69,2024-01-18T05:55:00,2024-01-23T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d1c00006d94ba3d_0%7C1cb20b774d2100001606fa88_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GiG65R4atfREbngAyLBB22mCU9NVBPGevK-BcbXaF1w7SUztH6ExubYaDna4VO4XXlVbz6WNZ8b1nIRIA-kslHR-pMdy5eESyr8iG8KUnXlHVpaAuKUrgdMObvuFS9vBGaETNt4QGEf8CdsCYAyqAWgy1awmlibtSXtmmWt4Z6ROdfXx_gzGScs_pr4qqSfI9tUE9GeS5TEYQepcwSAd1DnRSlCuffx6gshB2kcjzzA5MFOt-Onp1aMc3gH3xiZV8ECABo9CK9nrJkUKMUFZZhjP1EHPGbY4Kb8GgGeIjQrbc-1D17Q3pN1d5YvqBeaY1BPd7L_GVhSVgU_yOn7tK77dqBCX9n9mRaLLKh7sgEMlAEhQuUd85GESN1x3euzgf7Q-YYzC5veg8T9TGaWqvmdcLN7cV0-cq-Hzucg51-jGceNloCcm7D74JmJMvDM1Qth2CmjP-sEwegSBrrt5OE_scrf7IQZnoPWNHdQi2bNIM3IngVC2PNiEPqUyAzNWF00cYVROGCWp2barFcexKXylJiSRo3kTl92SpSFIXbZk=
19,Budapest,Paris,EUR: 69,2024-02-18T06:25:00,2024-02-21T17:35:00,3,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d3b000074495811_0%7C1cb20b774d3e0000e8c54a05_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GsVj3LMHaUOKWKVvSH5Ye-q_z2ioHxQOl1Oc7ThuhB67V9Ta7hHw3iZmRGEFEFayct6Zw9N-3f4xrUEB2htaKGk9XCVZkioAQOJjMtPXnDw8PSR3IoyBb8_LmwPmkefrdckXqku7Wc8dOACMA_SpIODFbLy9aKq4z4fJDPgIWMRY9Chxh9xZMvc-8W9YWsZDlRzI58qpOfvx1goumnYv3gLRwjWMZHK8TmPZY0XlNrQIfP3atxzGoJAAx7s4ny6xFbuuR9R7tjeCpUpXWJJQcs2r_ESAagOJI3rmZK4TpxUpJZXt0527Gz374UIYbaVfDuKbGtWLzUn5mSIwLygNOXgRji3uKCjGk_350wJjZXkXka-3jquE2BgeQwDYTyvq0DP2BYdGy1v5esyxB9A3YcFdOtc1donYxZNXBDXvR_6TRYdNNUEgESCu0rup9o6609CM4cWv0z3VFWGNIryvoJxkgtwoeiTifwHyR55Yh60gZg1lrY73sMj3dF7Ro7sgBoWef_UhRD3LHShpO1Zx7jPIDPHr9_glLnEKJOQtJpk21e9tgMK9HazijtS8-nZjO
20,Budapest,Paris,EUR: 70,2023-12-09T07:15:00,2023-12-13T17:35:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24cf40000e3a17d8d_0%7C1cb20b774cf8000097c110aa_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=Gt3uR65aH8mK0ilVnt-MmItQNhLbs13Yjw7Kw6fYsb6DlhaosXiMptr7WvotSctr04rw0lBgz83IV16xJak8zY7CxmQEknTRUhSOvviw6PdX3uWehD_I_j96ybk9rO0YvQ9Wcr-3u3gvE0qv1b_TB9mGzDX7-Mtjm4nwPX1TG8LN9kEvLslV7HODWdHtNjMnXCM27flpdMfXtmibXNuWqlLFCA0zNqCKhNov6XC4-2WJpZ2lWvEiNF3qeJHDneW2eKaQZjwWQLpo1VEw3k0T5239da4ye7G-60pWFYIsiZWpBWdPAT0J7B_kGZcHYVBkLSwcR1gh2rM1r5Re77rGi3z5mbofSCiJMC5J1zbr0Fz2od5xbwlyftJpmAKkiy7zEMN1MkIBw10P7lSsXHu-_caf0IZeZ5sHCWYbbve7nQ6i91eQwA34xQtj3qJ3B2U2gsAsmr8avB896N66d6n4di5XoZ7J1XVZTrjXA1GtJYHso4S2_ORH54lxhiwlS8yMWXNDqJTaK-8mnwARQBVy_YslZ-Fp1nFYj1teQLhvoChArCJhA_WFgkCu80WZADNZ2
21,Budapest,Paris,EUR: 70,2024-02-22T05:55:00,2024-02-27T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d3f00006608091d_0%7C1cb20b774d440000ec8c2a75_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=Gpz5uvuIQDg8QACJZY9NhTJFAegZpE8xrlyAKihFaMhILVDCr_Vt7dbc4glqxF5Lkk-WELZy-h9UIGe4UJAbV9BacG3WZZkgUGOQ-F2ni23LndUpaevcol57zF5A3otYmZjLEd838CNc4xS7ZSn0tAiIgWzPi4e8PFrL7WXNmZwRK8XCyiHv1xouG_N-h6dV96VD2VjeCkw5RNFOYT46PjwIXCNKE6jMgtq-LEELcAX6bxc_jA5ARLuAFG6rBRn2WV9X-WExxirvDOXx4v7ZGVsAez0PiMnGmmXNo0WwJI6nADDCi9sbcTSqOZrIgV_LeN8uzU7gcdJAQRPFQj0KdKqZ6k6ckIPmZH9r25-eXOLkZY6JYXD9zh69eNKafVCqOFwd9KvvUBcfM7pPYh629pPXWuQe0nt2qdomcWkUlE-O8X0xs1F6NkIhFix1B0hRSjFx845J3_iMI5Wz6pGD75dLsEI9HAtBLo40M65EMgpFpX33DjBB7BTLfDn_fO9FxY5Tw_FWGDCVjcW7yCvYnlhKFjqQaHn_m8na2aruS-yDHEQYrNBuHJ8td8lmYkAhv
22,Budapest,Paris,EUR: 70,2024-01-25T10:05:00,2024-01-30T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d230000317423a3_0%7C1cb20b774d280000c28b40aa_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=G03ZMTLHLss7BVjox79ZEBPkklrXYEQeYDM1FenGAjX6Sz9Ig7XPhimpTSIL8vWEzJoMWrLiVLwiAdrks-GmgfSielKAoE07UeIBHgiCV-lkby4lkJIyRuRQ66G5jTLNeT3GPDCEHy7vYF0OFOJrO_LN-3JKz6q7ieuhT7C46WQQyrH8g63lLRnfDr8vuwbK_bQSIcq35KuATGuoj5YSG3EOYLVQwKQRBl7qs1u3YrEhH8am7w-vpFXu1xKTq2Lp48Pg-78qZaE4PmO0OUhQMWwRHji5xfKMJ11v1d1a_1MzqNjR4-qpLplvQOGEJIKgrSMU0gx2UETKuklvw5pR_m_AinV8YTPCIwo_pYr0GX0axIKSKLDNX2RqxEkRqlJNMp-oKTcjUdsrG5V13IzeH3NgbagMExh6YPVSSlKcz4MzjnuxHbyoOPBsDcB0ixdtL041W--sfUnRZ0U2W0zlbBCdJkYZt88bkIGgBrB-2oSZakCA3dAA8cy0K-wsxt7fKNfLlaujSyQxGlNkB4y4tz8wNoJhfsMGhA5tbrB0IB-aoliOezR9-1Wnh2HGjIckg
23,Budapest,Paris,EUR: 71,2024-01-27T07:15:00,2024-02-01T13:05:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2500007ab23e7b_0%7C0a7c0b774d2a0000e3d0cbd9_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GKOJMi_1f1O1xE75WgtIFFCWtltLupLFrPx5ER4uX9Qpt88xa68XkQCLLsy0eL90KS3y7mKFscGO5SxSIJX60q1265_IWPJlx43tK8oBS2WPIhgDMWsEga93MJz1lBOOTrSIcccdAdHRgN0h9GQ25oz16v1319cet26TVXjiQrbVa8x7_t9IUePcfnOwEbQNbrvHtoDRx5pn2SpNE0epeDwi5J_oV1FpmDoZNTB2VyWZXUVK5PyXNNocRj5WSHVD22Q6qIk7LBTN6oXWDsrB7tkmEuAaaUrKd5od1jaU83LppSsCuN87QdBVFOAz6plSzHLiz1JfXFCBMZe_U8BOerDmCenPCMTlr-vmdMZS-QshI8Yqr2ummUl4-IL3d2qnQjcpod6vUkva3qOlMSaP0e3C4zHGL_qGN3hM4yQK9qvMLKYmMTMgxLdoEd8ZC91tMG0QKTPqNEL5lMMsADZbHgE_0XW9venjsqTeKpzn5zqymhnHCKcb0FMc5RiL9JX8wYM6qoUqBEHc22RzNSocWbW0_cDTx9NOdMoeIe1g-iTM=
24,Budapest,Paris,EUR: 71,2024-02-02T10:05:00,2024-02-07T17:35:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d2b000055f6356c_0%7C1cb20b774d3000003f281047_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=GaUt3oBkwcNLw88n7gWfZswLU6vkPDtUOJEAnhzoimI5XumEN-zn5x7Vf7OhQ5645umF_KLTG5HPyzv2KYWTKLjOG5Xon01MHnsc_W-2VV7_1P9z4sl3FEWKoVIapBa9n1D3YuZjG4SbNb78KD70tiN9Nf_YuuLJ9ZBE3rlRA6QRLKFsckTTmFJ3rWvCPyKEVNyBCC8YZ18oWz_-sLgT47j1Zwjuxw57fBODtk0eTi8Y4n7BfdPpuOFGG3p4zQVr0OOU_FF-yJDY_mU20annKh4Yja0jUz_o4R9YkIP4cCGRC8QPblUetxFZoxF5hdZqJP3RKGFJbrVRoJA8rMwVc_JwKrnB7UJeC0JQC-VxGo9unEMVyf8e_p5OSBZDIYHIyx9sVmDjEJjb38EDIDrzr_HhzAAKa7x8Bd8ntoF9iQX0Fb7NOiCVtGrxck2QNfL-QsiyPgY1SjU0YQaUQQqlrgMekUGGnt_8pCNg9GIUFUyG14S_JJeKxcZuu8_4OvyRRVd04q9x_oS3h98_cuz6CN8BTEjxA1Y-kElTISXUzhzUSXbYR-z0zCw8e6hDB_lzLJ3Eu-i2iS8wN0tmdspi5Fw==
25,Budapest,Paris,EUR: 73,2024-02-06T06:15:00,2024-02-08T13:05:00,2,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2f0000e989ea9e_0%7C0a7c0b774d3100002fdcdd38_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GsvnrC6kSznlnD4_zdQZAzwW3QyTyoQP0EY28_2095OH6FSz4Hh_Wn1ZnF77YABdY_SKn8pYOtrNB9fg91fmwdIUWU8tXWpe0Otbf8wqHNm3rvwiMFSGMEFDoeAmUKO4_fbxbtLSIPT4zX0A4MZYEkJUmIiVXDk-wVoZ9yL1K8XgkWL6ITe-z0f194MsXeKUio0agnJ8s5qAKxRXfdXpBg_65odDB3Z6bCxbk4t0IzzdRhYonAyJYlmw7jWvBuC_RADiVKqTeLDZsL3uCLk3o7t7ADVa5lIRAONmIr-idmu0DgvDUwpfEJR2SA5OnPJaPIakz0CNxuXILN8QBb0wAJ48bM5CpP6hLEwBg01Md8JGagoqpbDVCytcSFTV8GivwhErEUD9h1DBtst0HD32TqHkigHjTIWW85HJtF1XgMmDmNmJeK6vZtSRAeKhiJmN4KNLKognuju-PnIjsO9IGgeFeEcKqs1jq9lFz0MYvTis2e3AvAIfg10zFmUQpB5k2pw-wqa_GFVIa08qsbX8TWumA5Eh0w9XDnP-gj5E3bzwINfKMitzUgnS8ROcVBhHr
26,Budapest,Paris,EUR: 73,2024-01-16T06:15:00,2024-01-18T08:45:00,2,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d1a00006bbaf908_0%7C1cb20b774d1c000032f77899_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=Gt1i8QOOKaylabKyoN5KLWyFfGNPXgh16so05QpdmSMPiDLr-ooDrl7lqp4Agdwz5xz4r0LyCs06RgOKf1WpbeE2_hrDCibWylJbBxeVRkdxyl9iWdiinhL325OD-yOwU9PJdeZRSVAHjSjzLm2CUZm8yXm3IycEFaBDk5GdhaB2vDWy2WPrIMzZwCqn_qf-1RLjAdC90ylKq9aNgnQm2GNShEBJ6QtNBjafTOXanhYlls9BXaHDw5HxmBAC0rC46Cp54nNSW17tnyp72SlgPsxeImIuhALaULaWYtj9V216uPS0dD3FlZLWooTdSrt4JqLMoRdvK1t6R1oM34H1v8B7lJnTILb0HpTGPHJJ7bjsPE-lO7-Qz583lgS06zfwGJf3IjxWLxJE0ers27LCx8B-dmvACQ6UNFQkJkAYKG-Oq6hSWux0tEgrGk9iO2LFubOhZDlBNoP25npSklksU9gdlhVT248AtjvYWDcEPcfsufVCXPpEW_5ujLZL9UhNTGPsRvOJXG2P1xA1UaI1ku4u7Zg6I9X_pBnjN71YUIqM=
27,Budapest,Paris,EUR: 73,2024-02-15T05:55:00,2024-02-20T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d380000fd03fd9a_0%7C1cb20b774d3d0000e9535bfd_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GsYHIwASo32gYPlIOcoHD_fVnhSob9cEx3bdWvPLXqfvtuB-VJyQ_62uZCeL8rjpbBzbvjRTjdN_ElIOH_V2sX3QzjFK6a8cUloGVFNrzVPnawUPyI8W_bKt2u9j9501zyISMZQsDKgXGIRCdLgZm4RBKdl73DF0PIYZmhu5HYH91PU4xdxOK_c7tQAywp6bghiGr-qih3Om_DFpbqb-rx_wVP_krrvs3DQUUjx9rUj42L4F_KTYOaDGlJQhyeyqXVeVlVAMCAKWQ4qQY0biG4i9U9BjB-IGI1VzH3_HkngJqN6Ufse7Gt_qjdwqyGT0vuiOrmpE6-ul4VmxgnNjokp-5ovlkWS1DbKb3txgOyAvTf52X_mK1ThxCc52URrH8J_CGQJHUBoscy2uKT3MmFOVsBEJzCP0EQZ7D6r3AJZLQvrDz1esY7Vypism7aeSNPVWo5sL_hPxdNH1zmPWVBLlKvuhKT-q6sJEAWdI3H-4iIPvZ_vUf_hOuKRfQBmCRu9BHF80L8HQyNPHSPUjHxc8rMrLSg6lmyau1liW47S4=
28,Budapest,Paris,EUR: 73,2024-01-26T10:05:00,2024-01-31T13:05:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d240000502944e4_0%7C0a7c0b774d290000afe282c9_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=GxxaUz9lsDnNgR5pjARcNwwg8PkSSMRPnKsl8OwODyXGDh9vENiw_tlO_rr9l6WZ_p1gV5-97kX1y1ulh79YipOFouHTiXmB-yMZ21Muysgl1P1C4lIA2ZYZf7Hjb1U8nDDBNJpgU7kvQCGFuTTLNPDVU6oZZmvRrkwORK0k95IVYhjoWjpAMFIz08gf7R6H5MMCKmWHYKB81EcWZjUWdZxvBv0PsGVJ1hHUWJ9x9nTY0VpXFtBaDSWJAVuIDkTtCcgRP-tPw_GWSb1mUdHx3VdLdRMHLCzc1cdYEXThgw2vc490CFc9A2WwarhgYDFbDgSAUNqlhDgW4y8qUqN3H72y0eZLnLgKFmtk2n1lY63UIU49jRIdkiDue7pTStuFCtJ1BqBeAc1lDT7g1vB8DyoOW_5dxWX3-VB_X4mXTVxIPOnRYRwFP_UjHxmPHWtPr-b1k4-xBvxFID0o8NQK9dG-V6wfeGouqnV2TDXOqwE2Jt59aDcytD38XkgOfbkOfYYtZBDNCtB3SmoXn5Mtl1dRcNCTeV4U_0YAAx7V4p7Zd-4nP_9Si-FeOY3SAEO6R553G3M9rA0hnrp-OFhViqw==
29,Budapest,Paris,EUR: 74,2024-01-13T07:15:00,2024-01-18T08:45:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d170000188c5a3a_0%7C1cb20b774d1c000032f77899_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G4pQuU9aD0_F70_aEZVMG59RogjVOvSNNYKRVcyWce-1prqBlMbMgEwwcVgel6LjRsX2UTICleFGEvDxA4NCaP3eXlqUbUb2oA0F6Crlnm7QHou8Xk6BMJBQWsvbWcZBuYpoOxp59COtn-uGPIIU-48TP3s3AV2IkRKFmIT0GBCYdS51jz1JGYneNfYj6_G1soVFF07jSHFCvvRHjxiDkEnlSwqC51jJT4n7vf6rMGp_zIDBbqAQvfC8GowrQAILcfybXTw6yyDQgQrd39LFsMGUlGFEVZFpw9P7Z4j3C2D_1isY0MFdVxEqHkZ1qWBm-n7MWV_WTqMyVUqk_-Obo08noClYhUAbxpdZ0YgjpnR9N2oLj6fD33K3jwxCRsNdROgUG73v3BZrrSN9Q90PwxHho2efCEuKkOy-SUghnsqV4JT7ayor7wgb4cvxAxGIRnLB8jEd-6WUumfpok94bpZaRGedtoby9xTLDNTud7xdPOmbxt6es_Wc8wUnD67_5nn_OuZdW3gGMME0FMlOEhIo3BflvABskRsaviReKbUOHRSf47oUDZcpOsAN7Bi5_
